Nord Light	#e5e9f0	#414858	#3b4252,#bf616a,#a3be8c,#ebcb8b,#81a1c1,#b48ead,#88c0d0,#d8dee9,#4c566a,#bf616a,#a3be8c,#ebcb8b,#81a1c1,#b48ead,#8fbcbb,#eceff4
Nord Wave	#212121	#d8dee9	#3b4252,#bf616a,#a3be8c,#ebcb8b,#81a1c1,#b48ead,#88c0d0,#e5e9f0,#4c566a,#bf616a,#a3be8c,#ebcb8b,#81a1c1,#b48ead,#8fbcbb,#eceff4
Nordfox	#2e3440	#cdcecf	#3b4252,#bf616a,#a3be8c,#ebcb8b,#81a1c1,#b48ead,#88c0d0,#e5e9f0,#465780,#d06f79,#b1d196,#f0d399,#8cafd2,#c895bf,#93ccdc,#e7ecf4
Novel	#dfdbc3	#3b2322	#000000,#cc0000,#009600,#d06b00,#0000cc,#cc00cc,#0087cc,#cccccc,#808080,#cc0000,#009600,#d06b00,#0000cc,#cc00cc,#0087cc,#ffffff
novmbr	#231d1a	#c4b9ad	#282a2e,#97673d,#a0ac68,#c6a869,#457b7b,#ae8b72,#5e867f,#c4b9ad,#4e423b,#97673d,#a0ac68,#c6a869,#457b7b,#ae8b72,#5e867f,#c4b9ad
Nvim Dark	#14161b	#e0e2ea	#07080d,#ffc0b9,#b3f6c0,#fce094,#a6dbff,#ffcaff,#8cf8f7,#eef1f8,#4f5258,#ffc0b9,#b3f6c0,#fce094,#a6dbff,#ffcaff,#8cf8f7,#eef1f8
Nvim Light	#e0e2ea	#14161b	#07080d,#590008,#005523,#6b5300,#004c73,#470045,#007373,#eef1f8,#4f5258,#590008,#005523,#6b5300,#004c73,#470045,#007373,#eef1f8
Obsidian	#283033	#cdcdcd	#000000,#a60001,#00bb00,#fecd22,#3a9bdb,#bb00bb,#00bbbb,#bbbbbb,#555555,#ff0003,#93c863,#fef874,#a1d7ff,#ff55ff,#55ffff,#ffffff
Ocean	#224fbc	#ffffff	#000000,#990000,#00a600,#999900,#0000b2,#b200b2,#00a6b2,#bfbfbf,#666666,#e50000,#00d900,#e5e500,#0000ff,#e500e5,#00e5e5,#e5e5e5
Oceanic Material	#1c262b	#c2c8d7	#000000,#ee2b2a,#40a33f,#ffea2e,#1e80f0,#8800a0,#16afca,#a4a4a4,#777777,#dc5c60,#70be71,#fff163,#54a4f3,#aa4dbc,#42c7da,#ffffff
Oceanic Next	#1b2b34	#c1c5cd	#1b2b34,#db686b,#a2c699,#f2ca73,#7198c8,#bd96c2,#74b1b2,#ffffff,#68737d,#db686b,#a2c699,#f2ca73,#7198c8,#bd96c2,#74b1b2,#ffffff
Ollie	#222125	#8a8dae	#000000,#ac2e31,#31ac61,#ac4300,#2d57ac,#b08528,#1fa6ac,#8a8eac,#5b3725,#ff3d48,#3bff99,#ff5e1e,#4488ff,#ffc21d,#1ffaff,#5b6ea7
One Dark Two	#21252b	#e6e6e6	#1d1f23,#e27881,#98c379,#eac786,#71b9f4,#c88bda,#62bac6,#c9ccd3,#4a505a,#e68991,#a8cc8e,#edcf97,#8dc7f6,#d3a2e2,#78c4ce,#e6e6e6
One Double Dark	#292c33	#dcdfe4	#3e4451,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4,#545d6d,#fd807f,#96d58b,#edc273,#84c8ff,#ee82ee,#3ae1f7,#f7f9fc
One Double Light	#fafafa	#383a42	#464b57,#e45649,#50a14f,#c18401,#0184bc,#a626a4,#0997b3,#e8d9d9,#0f131e,#f24c2d,#3db637,#e09d00,#2e63d6,#d21fd1,#06b1d8,#ffffff
One Half Dark	#282c34	#dcdfe4	#282c34,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4,#5d677a,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4
One Half Light	#fafafa	#383a42	#383a42,#e45649,#50a14f,#c18401,#0184bc,#a626a4,#0997b3,#fafafa,#4f525e,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#ffffff
Onenord	#2e3440	#e5e9f0	#3b4252,#e06c75,#9ec183,#ebcb8b,#81a1c1,#b988b0,#88c0d0,#e5e9f0,#4c566a,#e06c75,#9ec183,#ebcb8b,#81a1c1,#b988b0,#8fbcbb,#eceff4
Onenord Light	#f7f8fa	#2e3440	#2e3440,#cb4f53,#48a53d,#ee5e25,#3879c5,#9f4aca,#3ea1ad,#e5e9f0,#646a76,#d16366,#5f9e9d,#ba793e,#1b40a6,#9665af,#8fbcbb,#eceff4
Operator Mono Dark	#191919	#c3cac2	#5a5a5a,#ca372d,#4d7b3a,#d4d697,#4387cf,#b86cb4,#72d5c6,#ced4cd,#9a9b99,#c37d62,#83d0a2,#fdfdc5,#89d3f6,#ff2c7a,#82eada,#fdfdf6
Overnight Slumber	#0e1729	#ced2d6	#0a1222,#ffa7c4,#85cc95,#ffcb8b,#8dabe1,#c792eb,#78ccf0,#ffffff,#575656,#ffa7c4,#85cc95,#ffcb8b,#8dabe1,#c792eb,#ffa7c4,#ffffff
owl	#2f2b2c	#dedede	#302c2c,#5a5a5a,#989898,#cacaca,#656565,#b1b1b1,#7f7f7f,#dedede,#5d595b,#da5b2c,#989898,#cacaca,#656565,#b1b1b1,#7f7f7f,#ffffff
Oxide	#161616	#cecece	#262626,#ed756e,#5bb661,#c39900,#3ba6f5,#968ff7,#00baaa,#cecece,#8f8f8f,#ff9890,#7bd77f,#e3b831,#6fc6ff,#b5b2ff,#00dcca,#dedede
Oxocarbon	#161616	#f2f4f8	#161616,#3ddbd9,#33b1ff,#ee5396,#42be65,#be95ff,#ff7eb6,#f2f4f8,#585858,#3ddbd9,#33b1ff,#ee5396,#42be65,#be95ff,#ff7eb6,#f2f4f8
Pale Night Hc	#3e4251	#cccccc	#000000,#f07178,#c3e88d,#ffcb6b,#82aaff,#c792ea,#89ddff,#ffffff,#666666,#f6a9ae,#dbf1ba,#ffdfa6,#b4ccff,#ddbdf2,#b8eaff,#999999
Pandora	#141e43	#e1e1e1	#000000,#ff4242,#74af68,#ffad29,#338f86,#9414e6,#23d7d7,#e2e2e2,#3f5648,#ff3242,#74cd68,#ffb929,#23d7d7,#ff37ff,#00ede1,#ffffff
Paraiso Dark	#2f1e2e	#a39e9b	#2f1e2e,#ef6155,#48b685,#fec418,#06b6ef,#815ba4,#5bc4bf,#a39e9b,#776e71,#ef6155,#48b685,#fec418,#06b6ef,#815ba4,#5bc4bf,#e7e9db
Patina Dark	#121212	#dbd7ca	#2e2e2e,#cb7676,#4d9375,#e6cc77,#6db3c2,#c98a7d,#5da9a7,#dbd7ca,#585858,#cb7676,#4d9375,#e6cc77,#6db3c2,#c98a7d,#5da9a7,#dbd7ca
Patina Dark Soft	#1a1a1a	#dbd7ca	#2e2e2e,#cb7676,#549c7d,#e6cc77,#6db3c2,#c98a7d,#5da9a7,#dbd7ca,#585858,#cb7676,#549c7d,#e6cc77,#6db3c2,#c98a7d,#5da9a7,#dbd7ca
Patina Lichen	#cdd1c6	#393a34	#393a34,#8b4646,#33644d,#7f5031,#35616d,#854b3f,#2a6361,#5a5248,#5b5b54,#8b4646,#426338,#7f5031,#35616d,#854b3f,#2a6361,#393a34
Patina Light	#ddd7c4	#2e2a24	#2e2a24,#9b3b3b,#34644c,#6e5817,#2f626f,#7a4f47,#2e6260,#5a5248,#625a51,#833333,#2d5839,#634e14,#2c5660,#6d463e,#285654,#393a34
Patina Moss	#20231f	#dbd7ca	#33362e,#c07878,#5ba886,#d4bf6e,#65a8b5,#c08a7d,#63a8a6,#dbd7ca,#585b51,#c07878,#5ba886,#d4bf6e,#65a8b5,#c08a7d,#63a8a6,#dbd7ca
Patina Stellar	#f5f2ed	#2e2a24	#2e2a24,#a84040,#3a7055,#6e5817,#2f626f,#8a5a50,#387775,#5a5248,#6a6258,#bf3c3c,#3e7a5e,#826743,#3f7381,#9d594b,#337675,#393a34
Paul Millr	#000000	#f2f2f2	#2a2a2a,#ff0000,#79ff0f,#e7bf00,#396bd7,#b449be,#66ccff,#bbbbbb,#666666,#ff0080,#66ff66,#f3d64e,#709aed,#db67e6,#7adff2,#ffffff
Pencil Dark	#212121	#f1f1f1	#212121,#c30771,#10a778,#a89c14,#008ec4,#523c79,#20a5ba,#d9d9d9,#424242,#fb007a,#5fd7af,#f3e430,#20bbfc,#6855de,#4fb8cc,#f1f1f1
Pencil Light	#f1f1f1	#424242	#212121,#c30771,#10a778,#a89c14,#008ec4,#523c79,#20a5ba,#d9d9d9,#424242,#fb007a,#5fd7af,#f3e430,#20bbfc,#6855de,#4fb8cc,#f1f1f1
Peppermint	#000000	#c8c8c8	#353535,#e74669,#89d287,#dab853,#449fd0,#da62dc,#65aaaf,#b4b4b4,#535353,#e4859b,#a3cca2,#e1e487,#6fbce2,#e586e7,#96dcdb,#dfdfdf
Phala Green Dark	#000000	#cdfa50	#000000,#9d2814,#4aae31,#a9a733,#0c23b8,#b23bba,#4bb1bd,#cbcbcb,#797979,#da3b20,#5dd83f,#e9e74a,#1432f5,#da4be3,#64e5e8,#eaeaea
Piatto Light	#ffffff	#414141	#414141,#b23771,#66781e,#cd6f34,#3c5ea8,#a454b2,#66781e,#ffffff,#3f3f3f,#db3365,#829429,#cd6f34,#3c5ea8,#a454b2,#829429,#f2f2f2
Pierre Dark	#070707	#fbfbfb	#141415,#ff2e3f,#0dbe4e,#ffca00,#009fff,#c635e4,#08c0ef,#c6c6c8,#6c6c71,#ff6762,#5ecc71,#ffd452,#69b1ff,#d568ea,#68cdf2,#fbfbfb
Pierre Light	#ffffff	#070707	#1f1f21,#d52c36,#1d8138,#ac8816,#216cab,#a631be,#2182a1,#79797f,#8e8e95,#ff2e3f,#0dbe4e,#d5a910,#009fff,#c635e4,#08c0ef,#dbdbdd
Pnevma	#1c1c1c	#d0d0d0	#2f2e2d,#a36666,#90a57d,#d7af87,#7fa5bd,#c79ec4,#8adbb4,#d0d0d0,#4a4845,#d78787,#afbea2,#e4c9af,#a1bdce,#d7beda,#b1e7dd,#efefef
Poimandres	#1a1e28	#a6accd	#1a1e28,#d0679d,#5de4c7,#fffac2,#89ddff,#fcc5e9,#add7ff,#ffffff,#a6accd,#d0679d,#5de4c7,#fffac2,#add7ff,#fae4fc,#89ddff,#ffffff
Poimandres Darker	#16161e	#a6accd	#16161e,#d0679d,#5de4c7,#fffac2,#89ddff,#fcc5e9,#add7ff,#ffffff,#a6accd,#d0679d,#5de4c7,#fffac2,#add7ff,#fae4fc,#89ddff,#ffffff
Poimandres Storm	#252b37	#a6accd	#252b37,#d0679d,#5de4c7,#fffac2,#89ddff,#f087bd,#89ddff,#ffffff,#a6accd,#d0679d,#5de4c7,#fffac2,#add7ff,#f087bd,#add7ff,#ffffff
Poimandres White	#fefeff	#969cbd	#fefeff,#ff2090,#01dab2,#e5ba4e,#8abacd,#eb8394,#8abacd,#000000,#969cbd,#ff2090,#01dab2,#e5ba4e,#0ebfff,#eb8394,#0ebfff,#000000
Popping And Locking	#181921	#ebdbb2	#1d2021,#cc241d,#98971a,#d79921,#458588,#b16286,#689d6a,#a89984,#928374,#f42c3e,#b8bb26,#fabd2f,#99c6ca,#d3869b,#7ec16e,#ebdbb2
Powershell	#052454	#f6f6f7	#000000,#981a22,#098003,#c4a000,#4140c3,#d33682,#0e807f,#7f7c7f,#808080,#ef2929,#1cfe3c,#fefe45,#268ad2,#fe13fa,#29fffe,#c2c1c3
Primary	#ffffff	#000000	#000000,#db4437,#0f9d58,#f4b400,#4285f4,#db4437,#4285f4,#ffffff,#000000,#db4437,#0f9d58,#f4b400,#4285f4,#4285f4,#0f9d58,#ffffff
Pro	#000000	#f2f2f2	#000000,#990000,#00a600,#999900,#2009db,#b200b2,#00a6b2,#bfbfbf,#666666,#e50000,#00d900,#e5e500,#0000ff,#e500e5,#00e5e5,#e5e5e5
Pro Light	#ffffff	#191919	#000000,#e5492b,#50d148,#c6c440,#3b75ff,#ed66e8,#4ed2de,#dcdcdc,#9f9f9f,#ff6640,#61ef57,#f2f156,#0082ff,#ff7eff,#61f7f8,#f2f2f2
Purple Rain	#21084a	#fffbf6	#000000,#ff260e,#9be205,#ffc400,#00a2fa,#815bb5,#00deef,#ffffff,#565656,#ff4250,#b8e36e,#ffd852,#00a6ff,#ac7bf0,#74fdf3,#ffffff
Purplepeter	#2a1a4a	#ece7fa	#0a0520,#ff796d,#99b481,#efdfac,#66d9ef,#e78fcd,#ba8cff,#ffba81,#100b23,#f99f92,#b4be8f,#f2e9bf,#79daed,#ba91d4,#a0a0d6,#b9aed3
Rapture	#111e2a	#c0c9e5	#000000,#fc644d,#7afde1,#fff09b,#6c9bf5,#ff4fa1,#64e0ff,#c0c9e5,#304b66,#fc644d,#7afde1,#fff09b,#6c9bf5,#ff4fa1,#64e0ff,#ffffff
Raycast Dark	#1a1a1a	#ffffff	#000000,#ff5360,#59d499,#ffc531,#56c2ff,#cf2f98,#52eee5,#ffffff,#000000,#ff6363,#59d499,#ffc531,#56c2ff,#cf2f98,#52eee5,#ffffff
Raycast Light	#ffffff	#000000	#000000,#b12424,#006b4f,#f8a300,#138af2,#9a1b6e,#3eb8bf,#ffffff,#000000,#b12424,#006b4f,#f8a300,#138af2,#9a1b6e,#3eb8bf,#ffffff
Rebecca	#292a44	#e8e6ed	#12131e,#dd7755,#04dbb5,#f2e7b7,#7aa5ff,#bf9cf9,#56d3c2,#e4e3e9,#666699,#ff92cd,#01eac0,#fffca8,#69c0fa,#c17ff8,#8bfde1,#f4f2f9
Red Alert	#762423	#ffffff	#000000,#d62e4e,#71be6b,#beb86b,#489bee,#e979d7,#6bbeb8,#d6d6d6,#262626,#e02553,#aff08c,#dfddb7,#65aaf1,#ddb7df,#b7dfdd,#ffffff
Red Planet	#222222	#c2b790	#202020,#8c3432,#728271,#e8bf6a,#69819e,#896492,#5b8390,#b9aa99,#676767,#b55242,#869985,#ebeb91,#60827e,#de4974,#38add8,#d6bfb8
Red Sands	#7a251e	#d7c9a7	#000000,#ff3f00,#00bb00,#e7b000,#0072ff,#bb00bb,#00bbbb,#bbbbbb,#555555,#bb0000,#00bb00,#e7b000,#0072ae,#ff55ff,#55ffff,#ffffff
Relaxed	#353a44	#d9d9d9	#151515,#bc5653,#909d63,#ebc17a,#6a8799,#b06698,#c9dfff,#d9d9d9,#636363,#bc5653,#a0ac77,#ebc17a,#7eaac7,#b06698,#acbbd0,#f7f7f7
Retro	#000000	#13a10e	#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10
Retro Legends	#0d0d0d	#45eb45	#262626,#de5454,#45eb45,#f7bf2b,#4066f2,#bf4cf2,#40d9e6,#bfe6bf,#4c594c,#ff6666,#59ff59,#ffd933,#4c80ff,#e666ff,#59e6ff,#f2fff2
Rippedcasts	#2b2b2b	#ffffff	#000000,#cdaf95,#a8ff60,#bfbb1f,#75a5b0,#ff73fd,#5a647e,#bfbfbf,#666666,#eecbad,#bcee68,#e5e500,#86bdc9,#e500e5,#8c9bc4,#e5e5e5
Rose Pine	#191724	#e0def4	#26233a,#eb6f92,#31748f,#f6c177,#9ccfd8,#c4a7e7,#ebbcba,#e0def4,#6e6a86,#eb6f92,#31748f,#f6c177,#9ccfd8,#c4a7e7,#ebbcba,#e0def4
Rose Pine Dawn	#faf4ed	#575279	#f2e9e1,#b4637a,#286983,#ea9d34,#56949f,#907aa9,#d7827e,#575279,#9893a5,#b4637a,#286983,#ea9d34,#56949f,#907aa9,#d7827e,#575279
Rose Pine Moon	#232136	#e0def4	#393552,#eb6f92,#3e8fb0,#f6c177,#9ccfd8,#c4a7e7,#ea9a97,#e0def4,#6e6a86,#eb6f92,#3e8fb0,#f6c177,#9ccfd8,#c4a7e7,#ea9a97,#e0def4
Rouge 2	#17182b	#a2a3aa	#5d5d6b,#c6797e,#969e92,#dbcdab,#6e94b9,#4c4e78,#8ab6c1,#e8e8ea,#616274,#c6797e,#e6dcc4,#e6dcc4,#98b3cd,#8283a1,#abcbd3,#e8e8ea
Royal	#100815	#514968	#241f2b,#91284c,#23801c,#b49d27,#6580b0,#674d96,#8aaabe,#524966,#312d3d,#d5356c,#2cd946,#fde83b,#90baf9,#a479e3,#acd4eb,#9e8cbd
Ryuuko	#2c3941	#ececec	#2c3941,#865f5b,#66907d,#b1a990,#6a8e95,#b18a73,#88b2ac,#ececec,#5d7079,#865f5b,#66907d,#b1a990,#6a8e95,#b18a73,#88b2ac,#ececec
Sakura	#18131e	#dd7bdc	#000000,#d52370,#41af1a,#bc7053,#6964ab,#c71fbf,#939393,#998eac,#786d69,#f41d99,#22e529,#f59574,#9892f1,#e90cdd,#eeeeee,#cbb6ff
Sandstone Classic	#fdf6e3	#3d5259	#073642,#cf2522,#5d7b00,#865e00,#0d6eb2,#c42a78,#037a71,#6e6855,#3d5259,#c04010,#5e7171,#5b7070,#5c6f6f,#5f64b7,#5f6e6e,#fdf6e3
Sandstone Ink	#fdf6e3	#2b3d45	#002b36,#cf2522,#4b7000,#906800,#0d6fa8,#b5006e,#00756d,#6e6855,#2b3d45,#b33000,#536868,#566c6c,#5c6f6f,#5f64b7,#5f6e6e,#fdf6e3
Sandstone Warm	#fdf6e3	#3e3220	#2e2010,#cf2522,#5d7b00,#865e00,#0d6eb2,#b52d6e,#037a71,#756c51,#5c4a2a,#c04010,#7f6648,#7d6646,#5c6f6f,#5f64b7,#5f6e6e,#fdf6e3
Sauber	#f0fee8	#2244ed	#15191e,#a74532,#57bf38,#c7c43f,#2e43c0,#b149b8,#59c2c6,#c7c7c7,#686868,#d07e78,#82e498,#eae24a,#a7abed,#d483dc,#3d898e,#9f8133
Scarlet Protocol	#1c153d	#e41951	#101116,#ff0051,#00dc84,#faf945,#0271b6,#ca30c7,#00c5c7,#c7c7c7,#686868,#ff6e67,#5ffa68,#fffc67,#6871ff,#bd35ec,#60fdff,#ffffff
Sea Shells	#09141b	#deb88d	#17384c,#d15123,#027c9b,#fca02f,#1e4950,#68d4f1,#50a3b5,#deb88d,#434b53,#d48678,#628d98,#fdd39f,#1bbcdd,#bbe3ee,#87acb4,#fee4ce
Seafoam Pastel	#243435	#d4e7d4	#757575,#825d4d,#728c62,#ada16d,#4d7b82,#8a7267,#729494,#e0e0e0,#8a8a8a,#cf937a,#98d9aa,#fae79d,#7ac3cf,#d6b2a1,#ade0e0,#e0e0e0
SeedFlip Abyss	#050510	#e0e0f0	#030308,#d26060,#60d286,#d2bf60,#6090d2,#d260d2,#60d2d2,#f1f1f8,#3d3d70,#e39c9c,#9ce3b3,#e3d79c,#9cb9e3,#e39ce3,#9ce3e3,#ffffff
SeedFlip Amethyst	#f8f7f6	#1a0a2e	#d7d1cb,#bd0f0f,#0fbd49,#bda00f,#0f58bd,#bd0fbd,#0fbdbd,#0e0519,#b5aba0,#ee2b2b,#12d452,#d4b312,#2b7cee,#ee2bee,#05c8c8,#1a0a2e
SeedFlip Canopy	#0f1714	#ededed	#0b110f,#d65c5c,#5cd685,#d6c25c,#5c8fd6,#d65cd6,#5cd6d6,#fafafa,#2d453c,#e69999,#99e6b2,#e6d999,#99b9e6,#e699e6,#99e6e6,#ffffff
SeedFlip Carbon	#fafafa	#000000	#d4d4d4,#993333,#339955,#998833,#335d99,#993399,#339999,#000000,#aeaeae,#c65353,#53c679,#c6b353,#5383c6,#c653c6,#53c6c6,#000000
SeedFlip Coral	#ffffff	#1d1d1d	#d9d9d9,#bd0f0f,#0fbd49,#bda00f,#0f58bd,#bd0fbd,#0fbdbd,#101010,#b3b3b3,#ee2b2b,#12d452,#e1c01e,#2b7cee,#ee2bee,#12d4d4,#1d1d1d
SeedFlip Ember	#0a0a0a	#ededed	#050505,#f04242,#42f07c,#f0d342,#428bf0,#f042f0,#42f0f0,#fafafa,#3d3d3d,#f58989,#89f5ad,#f5e389,#89b6f5,#f589f5,#89f5f5,#ffffff
SeedFlip Glacier	#f8fafc	#0f172a	#c2d4e5,#bd0f0f,#0fbd49,#bda00f,#0f58bd,#bd0fbd,#0fbdbd,#080d17,#8dadce,#ee2b2b,#12d452,#d4b312,#2b7cee,#ee2bee,#12d4d4,#0f172a
SeedFlip Inkwell	#0a0a0a	#e8e4df	#050505,#cc6666,#66cc88,#ccbb66,#6690cc,#cc66cc,#66cccc,#f3f1ee,#3d3d3d,#df9f9f,#9fdfb5,#dfd49f,#9fbadf,#df9fdf,#9fdfdf,#ffffff
SeedFlip Ivory	#ffffff	#0a2540	#d9d9d9,#bd0f0f,#0fbd49,#bda00f,#0f58bd,#bd0fbd,#0fbdbd,#07182a,#b3b3b3,#ee2b2b,#12d452,#e1c01e,#2b7cee,#ee2bee,#12d4d4,#0a2540
SeedFlip Nightfall	#0a0a0f	#e4e4e7	#060609,#f04242,#42f07c,#f0d342,#428bf0,#f042f0,#42f0f0,#f2f2f3,#424256,#f58989,#89f5ad,#f5e389,#89b6f5,#f589f5,#89f5f5,#ffffff
SeedFlip Phosphor	#0c0c0c	#b3ffb3	#070707,#f04242,#42f07c,#f0d342,#428bf0,#f042f0,#42f0f0,#cdffcd,#3f3f3f,#f58989,#89f5ad,#f5e389,#89b6f5,#f589f5,#89f5f5,#ffffff
SeedFlip Pulse	#121212	#ffffff	#0d0d0d,#e34f4f,#4fe380,#e3cb4f,#4f8de3,#e34fe3,#4fe3e3,#ffffff,#454545,#ee9191,#91eeb0,#eede91,#91b8ee,#ee91ee,#91eeee,#ffffff
SeedFlip Ultraviolet	#0b0014	#e8e0f5	#05000a,#f04242,#42f07c,#f0d342,#428bf0,#f042f0,#42f0f0,#f6f3fb,#5b2687,#f58989,#89f5ad,#f5e389,#89b6f5,#f589f5,#89f5f5,#ffffff
SeedFlip Voltage	#0a0a0a	#f0f0f0	#050505,#f04242,#42f07c,#f0d342,#428bf0,#f042f0,#42f0f0,#fdfdfd,#3d3d3d,#f58989,#89f5ad,#f5e389,#89b6f5,#f589f5,#89f5f5,#ffffff
SeedFlip Wavelength	#0d1117	#e6edf3	#090c10,#d55d5d,#5dd585,#d5c15d,#5d8fd5,#d55dd5,#5dd5d5,#f7f9fb,#364255,#e59a9a,#9ae5b3,#e5d89a,#9ab9e5,#e59ae5,#9ae5e5,#ffffff
Selenized Black	#181818	#b9b9b9	#252525,#ed4a46,#70b433,#dbb32d,#368aeb,#eb6eb7,#3fc5b7,#b9b9b9,#777777,#ff5e56,#83c746,#efc541,#4f9cfe,#ff81ca,#56d8c9,#dedede
Selenized Dark	#103c48	#adbcbc	#184956,#fa5750,#75b938,#dbb32d,#4695f7,#f275be,#41c7b9,#adbcbc,#72898f,#ff665c,#84c747,#ebc13d,#58a3ff,#ff84cd,#53d6c7,#cad8d9
Selenized Light	#fbf3db	#53676d	#ece3cc,#d2212d,#489100,#ad8900,#0072d4,#ca4898,#009c8f,#53676d,#909995,#cc1729,#428b00,#a78300,#006dce,#c44392,#00978a,#3a4d53
Seoulbones Dark	#4b4b4b	#dddddd	#4b4b4b,#e388a3,#98bd99,#ffdf9b,#97bdde,#a5a6c5,#6fbdbe,#dddddd,#6c6465,#eb99b1,#8fcd92,#ffe5b3,#a2c8e9,#b2b3da,#6bcacb,#a8a8a8
Seoulbones Light	#e2e2e2	#555555	#e2e2e2,#dc5284,#628562,#c48562,#0084a3,#896788,#008586,#555555,#bfbabb,#be3c6d,#487249,#a76b48,#006f89,#7f4c7e,#006f70,#777777
Sequoia Monochrome Dark	#0f1014	#868690	#131317,#999eb2,#626983,#d3d5de,#7c829d,#e2e4ed,#b6bac8,#868690,#575861,#999eb2,#626983,#d3d5de,#7c829d,#e2e4ed,#b6bac8,#868690
Sequoia Monochrome Light	#edeef2	#282930	#d4d5dc,#525666,#2e3038,#50535e,#5f6370,#25262d,#454752,#282930,#42434e,#525666,#2e3038,#50535e,#5f6370,#25262d,#454752,#282930
Sequoia Moonlight Dark	#0f1014	#868690	#131317,#f58ee0,#8eb6f5,#9898a6,#c58fff,#fdfdfe,#ffbb88,#868690,#575861,#f58ee0,#8eb6f5,#9898a6,#c58fff,#fdfdfe,#ffbb88,#868690
Sequoia Moonlight Light	#edeef2	#282930	#d4d5dc,#c94da8,#4a85d4,#6a6a78,#9a5fd9,#282930,#d9884a,#282930,#42434e,#c94da8,#4a85d4,#6a6a78,#9a5fd9,#282930,#d9884a,#282930
Sequoia Retro Dark	#0f1014	#868690	#131317,#829fa7,#648f68,#da674b,#5c87a4,#e8b246,#a27e57,#868690,#575861,#e8b246,#648f68,#da674b,#5c87a4,#829fa7,#a27e57,#868690
Sequoia Retro Light	#edeef2	#282930	#d4d5dc,#5f7982,#4a704e,#bf5238,#456a82,#c99730,#8a6539,#282930,#42434e,#c99730,#4a704e,#bf5238,#456a82,#5f7982,#8a6539,#282930
Serendipity Midnight	#151726	#dee0ef	#232534,#ee8679,#5ba2d0,#a78bfa,#94b8ff,#9ccfd8,#f8d2c9,#dee0ef,#8d8f9e,#ee8679,#5ba2d0,#a78bfa,#94b8ff,#9ccfd8,#f8d2c9,#dee0ef
Serendipity Morning	#f6f7fb	#3f4363	#ccd0dc,#c25a4d,#2f7aab,#785fd0,#6288d8,#629aa5,#e58678,#3f4363,#505575,#c25a4d,#2f7aab,#785fd0,#6288d8,#629aa5,#e58678,#3f4363
Serendipity Sunset	#202231	#dee0ef	#363847,#d1918f,#709bbd,#a392dc,#a0b6e8,#aac9d4,#d6b4b4,#dee0ef,#6b6d7c,#d1918f,#709bbd,#a392dc,#a0b6e8,#aac9d4,#d6b4b4,#dee0ef
Seti	#111213	#cacecd	#323232,#c22832,#8ec43d,#e0c64f,#43a5d5,#8b57b5,#8ec43d,#eeeeee,#323232,#c22832,#8ec43d,#e0c64f,#43a5d5,#8b57b5,#8ec43d,#ffffff
Shades Of Purple	#1e1d40	#ffffff	#000000,#d90429,#3ad900,#ffe700,#6943ff,#ff2c70,#00c5c7,#c7c7c7,#686868,#f92a1c,#43d426,#f1d000,#6871ff,#ff77ff,#79e8fb,#ffffff
Shaman	#001015	#405555	#012026,#b2302d,#00a941,#5e8baa,#449a86,#00599d,#5d7e19,#405555,#384451,#ff4242,#2aea5e,#8ed4fd,#61d5ba,#1298ff,#98d028,#58fbd6
Shokunin	#fcfaf2	#303841	#303841,#c84053,#157a5b,#9a6000,#006fae,#8f4155,#006c7f,#f5f1e7,#777269,#d95a66,#1b8e6a,#b67608,#0084c7,#a75b73,#008396,#ffffff
Slate	#222222	#35b1d2	#222222,#e2a8bf,#81d778,#c4c9c0,#264b49,#a481d3,#15ab9c,#02c5e0,#ffffff,#ffcdd9,#beffa8,#d0ccca,#7ab0d2,#c5a7d9,#8cdfe0,#e0e0e0
Sleepy Hollow	#121214	#af9a91	#572100,#ba3934,#91773f,#b55600,#5f63b4,#a17c7b,#8faea9,#af9a91,#4e4b61,#d9443f,#d6b04e,#f66813,#8086ef,#e2c2bb,#a4dce7,#d2c7a9
Smyck	#1b1b1b	#f7f7f7	#000000,#b84131,#7da900,#c4a500,#62a3c4,#ba8acc,#207383,#a1a1a1,#7a7a7a,#d6837c,#c4f137,#fee14d,#8dcff0,#f79aff,#6ad9cf,#f7f7f7
Snazzy	#1e1f29	#ebece6	#000000,#fc4346,#50fb7c,#f0fb8c,#49baff,#fc4cb4,#8be9fe,#ededec,#555555,#fc4346,#50fb7c,#f0fb8c,#49baff,#fc4cb4,#8be9fe,#ededec
Snazzy Soft	#282a36	#eff0eb	#000000,#ff5c57,#5af78e,#f3f99d,#57c7ff,#ff6ac1,#9aedfe,#f1f1f0,#686868,#ff5c57,#5af78e,#f3f99d,#57c7ff,#ff6ac1,#9aedfe,#f1f1f0
